nazwa_pociagu,data,czas_rozkladowy,opoznienie,opoznienie_netto,stacja_wyjazdu,stacja_przyjazdu,super_krawedz,data_czas_rozkładowy,mini_krawedz,czas_przejazdu_mini_krawedz,czas_przejazdu_super_krawedz,opoznienie_poczatkowe,czy_opoznienie_wyjazd,czy_opoznienie_przyjazd,rzeczywisty_czas_wyjazdu,okres_id,przejazd_id,kategoria,okresB_id
MPE 28100/1 STASZIC,21.03,07:04,0.0,0.0,Puławy Miasto,Dęblin,"('Puławy Miasto', 'Dęblin')",2023-03-21 07:04:00,"('Puławy Miasto', 'Dęblin')",12.0,12.0,0.0,False,False,2023-03-21 06:52:00,2023-03-21 06:00:00,MPE 28100/1 STASZIC 2023-03-21 07:04:00,D,2023-03-21 06:00
MPE 28100/1 STASZIC,22.03,06:28,0.0,0.0,Lublin Główny,Lublin Zachodni,"('Lublin Główny', 'Puławy Miasto')",2023-03-22 06:28:00,"('Lublin Główny', 'Lublin Zachodni')",6.0,30.0,0.0,False,False,2023-03-22 06:22:00,2023-03-22 06:00:00,MPE 28100/1 STASZIC 2023-03-22 06:28:00,D,2023-03-22 06:00
MPE 28100/1 STASZIC,22.03,06:41,0.0,0.0,Lublin Zachodni,Nałęczów,"('Lublin Główny', 'Puławy Miasto')",2023-03-22 06:41:00,"('Lublin Zachodni', 'Nałęczów')",13.0,30.0,0.0,False,False,2023-03-22 06:28:00,2023-03-22 06:00:00,MPE 28100/1 STASZIC 2023-03-22 06:41:00,D,2023-03-22 06:00
MPE 28100/1 STASZIC,22.03,06:52,0.0,0.0,Nałęczów,Puławy Miasto,"('Lublin Główny', 'Puławy Miasto')",2023-03-22 06:52:00,"('Nałęczów', 'Puławy Miasto')",11.0,30.0,0.0,False,False,2023-03-22 06:41:00,2023-03-22 06:00:00,MPE 28100/1 STASZIC 2023-03-22 06:52:00,D,2023-03-22 06:00
MPE 28100/1 STASZIC,22.03,07:04,0.0,0.0,Puławy Miasto,Dęblin,"('Puławy Miasto', 'Dęblin')",2023-03-22 07:04:00,"('Puławy Miasto', 'Dęblin')",12.0,12.0,0.0,False,False,2023-03-22 06:52:00,2023-03-22 06:00:00,MPE 28100/1 STASZIC 2023-03-22 07:04:00,D,2023-03-22 06:00
MPE 28100/1 STASZIC,23.03,06:28,0.0,0.0,Lublin Główny,Lublin Zachodni,"('Lublin Główny', 'Puławy Miasto')",2023-03-23 06:28:00,"('Lublin Główny', 'Lublin Zachodni')",6.0,30.0,0.0,False,False,2023-03-23 06:22:00,2023-03-23 06:00:00,MPE 28100/1 STASZIC 2023-03-23 06:28:00,D,2023-03-23 06:00
MPE 28100/1 STASZIC,23.03,06:41,0.0,0.0,Lublin Zachodni,Nałęczów,"('Lublin Główny', 'Puławy Miasto')",2023-03-23 06:41:00,"('Lublin Zachodni', 'Nałęczów')",13.0,30.0,0.0,False,False,2023-03-23 06:28:00,2023-03-23 06:00:00,MPE 28100/1 STASZIC 2023-03-23 06:41:00,D,2023-03-23 06:00
MPE 28100/1 STASZIC,23.03,06:52,0.0,0.0,Nałęczów,Puławy Miasto,"('Lublin Główny', 'Puławy Miasto')",2023-03-23 06:52:00,"('Nałęczów', 'Puławy Miasto')",11.0,30.0,0.0,False,False,2023-03-23 06:41:00,2023-03-23 06:00:00,MPE 28100/1 STASZIC 2023-03-23 06:52:00,D,2023-03-23 06:00
MPE 28100/1 STASZIC,24.03,06:28,0.0,0.0,Lublin Główny,Lublin Zachodni,"('Lublin Główny', 'Puławy Miasto')",2023-03-24 06:28:00,"('Lublin Główny', 'Lublin Zachodni')",6.0,30.0,0.0,False,False,2023-03-24 06:22:00,2023-03-24 06:00:00,MPE 28100/1 STASZIC 2023-03-24 06:28:00,D,2023-03-24 06:00
MPE 28100/1 STASZIC,24.03,06:41,0.0,0.0,Lublin Zachodni,Nałęczów,"('Lublin Główny', 'Puławy Miasto')",2023-03-24 06:41:00,"('Lublin Zachodni', 'Nałęczów')",13.0,30.0,0.0,False,False,2023-03-24 06:28:00,2023-03-24 06:00:00,MPE 28100/1 STASZIC 2023-03-24 06:41:00,D,2023-03-24 06:00
MPE 28100/1 STASZIC,24.03,06:52,0.0,0.0,Nałęczów,Puławy Miasto,"('Lublin Główny', 'Puławy Miasto')",2023-03-24 06:52:00,"('Nałęczów', 'Puławy Miasto')",11.0,30.0,0.0,False,False,2023-03-24 06:41:00,2023-03-24 06:00:00,MPE 28100/1 STASZIC 2023-03-24 06:52:00,D,2023-03-24 06:00
MPE 28104/5 ZAMOYSKI,13.03,13:08,15.0,-1.0,Warszawa Zachodnia,Sochaczew,"('Warszawa Zachodnia', 'Sochaczew')",2023-03-13 13:08:00,"('Warszawa Zachodnia', 'Sochaczew')",36.0,36.0,16.0,True,True,2023-03-13 12:48:00,2023-03-13 12:00:00,MPE 28104/5 ZAMOYSKI 2023-03-13 13:08:00,D,2023-03-13 12:00
MPE 28104/5 ZAMOYSKI,14.03,13:08,18.0,0.0,Warszawa Zachodnia,Sochaczew,"('Warszawa Zachodnia', 'Sochaczew')",2023-03-14 13:08:00,"('Warszawa Zachodnia', 'Sochaczew')",36.0,36.0,18.0,True,True,2023-03-14 12:50:00,2023-03-14 12:00:00,MPE 28104/5 ZAMOYSKI 2023-03-14 13:08:00,D,2023-03-14 12:00
MPE 28104/5 ZAMOYSKI,14.03,13:52,13.0,-5.0,Łowicz Główny,Kutno,"('Łowicz Główny', 'Kutno')",2023-03-14 13:52:00,"('Łowicz Główny', 'Kutno')",30.0,30.0,18.0,True,True,2023-03-14 13:40:00,2023-03-14 13:00:00,MPE 28104/5 ZAMOYSKI 2023-03-14 13:52:00,D,2023-03-14 12:00
MPE 28104/5 ZAMOYSKI,15.03,13:08,0.0,0.0,Warszawa Zachodnia,Sochaczew,"('Warszawa Zachodnia', 'Sochaczew')",2023-03-15 13:08:00,"('Warszawa Zachodnia', 'Sochaczew')",36.0,36.0,0.0,False,False,2023-03-15 12:32:00,2023-03-15 12:00:00,MPE 28104/5 ZAMOYSKI 2023-03-15 13:08:00,D,2023-03-15 12:00
MPE 28104/5 ZAMOYSKI,17.03,13:08,10.0,1.0,Warszawa Zachodnia,Sochaczew,"('Warszawa Zachodnia', 'Sochaczew')",2023-03-17 13:08:00,"('Warszawa Zachodnia', 'Sochaczew')",36.0,36.0,9.0,True,True,2023-03-17 12:41:00,2023-03-17 12:00:00,MPE 28104/5 ZAMOYSKI 2023-03-17 13:08:00,D,2023-03-17 12:00
MPE 28104/5 ZAMOYSKI,21.03,13:08,1.0,1.0,Warszawa Zachodnia,Sochaczew,"('Warszawa Zachodnia', 'Sochaczew')",2023-03-21 13:08:00,"('Warszawa Zachodnia', 'Sochaczew')",36.0,36.0,0.0,False,False,2023-03-21 12:32:00,2023-03-21 12:00:00,MPE 28104/5 ZAMOYSKI 2023-03-21 13:08:00,D,2023-03-21 12:00
MPE 28104/5 ZAMOYSKI,22.03,13:08,1.0,-1.0,Warszawa Zachodnia,Sochaczew,"('Warszawa Zachodnia', 'Sochaczew')",2023-03-22 13:08:00,"('Warszawa Zachodnia', 'Sochaczew')",36.0,36.0,2.0,False,False,2023-03-22 12:34:00,2023-03-22 12:00:00,MPE 28104/5 ZAMOYSKI 2023-03-22 13:08:00,D,2023-03-22 12:00
MPE 28104/5 ZAMOYSKI,23.03,13:08,8.0,-1.0,Warszawa Zachodnia,Sochaczew,"('Warszawa Zachodnia', 'Sochaczew')",2023-03-23 13:08:00,"('Warszawa Zachodnia', 'Sochaczew')",36.0,36.0,9.0,True,True,2023-03-23 12:41:00,2023-03-23 12:00:00,MPE 28104/5 ZAMOYSKI 2023-03-23 13:08:00,D,2023-03-23 12:00
MPE 28104/5 ZAMOYSKI,24.03,13:08,0.0,-1.0,Warszawa Zachodnia,Sochaczew,"('Warszawa Zachodnia', 'Sochaczew')",2023-03-24 13:08:00,"('Warszawa Zachodnia', 'Sochaczew')",36.0,36.0,1.0,False,False,2023-03-24 12:33:00,2023-03-24 12:00:00,MPE 28104/5 ZAMOYSKI 2023-03-24 13:08:00,D,2023-03-24 12:00
MPE 31100/1 MALINOWSKI,23.03,19:37,-1.0,-1.0,Tarnów,Brzesko Okocim,"('Tarnów', 'Bochnia')",2023-03-23 19:37:00,"('Tarnów', 'Brzesko Okocim')",22.0,24.0,0.0,False,False,2023-03-23 19:15:00,2023-03-23 19:00:00,MPE 31100/1 MALINOWSKI 2023-03-23 19:37:00,D,2023-03-23 18:00
MPE 31100/1 MALINOWSKI,23.03,19:46,0.0,1.0,Brzesko Okocim,Bochnia,"('Tarnów', 'Bochnia')",2023-03-23 19:46:00,"('Brzesko Okocim', 'Bochnia')",9.0,24.0,-1.0,False,False,2023-03-23 19:36:00,2023-03-23 19:00:00,MPE 31100/1 MALINOWSKI 2023-03-23 19:46:00,D,2023-03-23 18:00
MPE 31100/1 MALINOWSKI,23.03,20:07,-1.0,-1.0,Bochnia,Kraków Płaszów,"('Bochnia', 'Kraków Płaszów')",2023-03-23 20:07:00,"('Bochnia', 'Kraków Płaszów')",20.0,20.0,0.0,False,False,2023-03-23 19:47:00,2023-03-23 19:00:00,MPE 31100/1 MALINOWSKI 2023-03-23 20:07:00,D,2023-03-23 18:00
MPE 31102/3 MARSZAŁEK PIŁSUDSKI,17.03,11:11,7.0,7.0,Opoczno Południe,Warszawa Gdańska,"('Opoczno Południe', 'Warszawa Gdańska')",2023-03-17 11:11:00,"('Opoczno Południe', 'Warszawa Gdańska')",83.0,83.0,0.0,False,True,2023-03-17 09:48:00,2023-03-17 09:00:00,MPE 31102/3 MARSZAŁEK PIŁSUDSKI 2023-03-17 11:11:00,D,2023-03-17 08:00
MPE 31102/3 MARSZAŁEK PIŁSUDSKI,20.03,09:57,0.0,1.0,Włoszczowa Północ,Opoczno Południe,"('Włoszczowa Północ', 'Opoczno Południe')",2023-03-20 09:57:00,"('Włoszczowa Północ', 'Opoczno Południe')",29.0,29.0,-1.0,False,False,2023-03-20 09:27:00,2023-03-20 09:00:00,MPE 31102/3 MARSZAŁEK PIŁSUDSKI 2023-03-20 09:57:00,D,2023-03-20 08:00
MPE 31102/3 MARSZAŁEK PIŁSUDSKI,20.03,11:11,0.0,0.0,Opoczno Południe,Warszawa Gdańska,"('Opoczno Południe', 'Warszawa Gdańska')",2023-03-20 11:11:00,"('Opoczno Południe', 'Warszawa Gdańska')",83.0,83.0,0.0,False,False,2023-03-20 09:48:00,2023-03-20 09:00:00,MPE 31102/3 MARSZAŁEK PIŁSUDSKI 2023-03-20 11:11:00,D,2023-03-20 08:00
MPE 31102/3 MARSZAŁEK PIŁSUDSKI,23.03,09:57,2.0,0.0,Włoszczowa Północ,Opoczno Południe,"('Włoszczowa Północ', 'Opoczno Południe')",2023-03-23 09:57:00,"('Włoszczowa Północ', 'Opoczno Południe')",29.0,29.0,2.0,False,False,2023-03-23 09:30:00,2023-03-23 09:00:00,MPE 31102/3 MARSZAŁEK PIŁSUDSKI 2023-03-23 09:57:00,D,2023-03-23 08:00
MPE 31102/3 MARSZAŁEK PIŁSUDSKI,23.03,11:11,0.0,-2.0,Opoczno Południe,Warszawa Gdańska,"('Opoczno Południe', 'Warszawa Gdańska')",2023-03-23 11:11:00,"('Opoczno Południe', 'Warszawa Gdańska')",83.0,83.0,2.0,False,False,2023-03-23 09:50:00,2023-03-23 09:00:00,MPE 31102/3 MARSZAŁEK PIŁSUDSKI 2023-03-23 11:11:00,D,2023-03-23 08:00
MPE 31104/5 WITOS,13.03,14:19,5.0,0.0,Przemyśl Główny,Przemyśl Zasanie,"('Przemyśl Główny', 'Przemyśl Zasanie')",2023-03-13 14:19:00,"('Przemyśl Główny', 'Przemyśl Zasanie')",5.0,5.0,5.0,True,True,2023-03-13 14:19:00,2023-03-13 14:00:00,MPE 31104/5 WITOS 2023-03-13 14:19:00,D,2023-03-13 14:00
MPE 31104/5 WITOS,13.03,14:34,4.0,-1.0,Przemyśl Zasanie,Radymno,"('Przemyśl Zasanie', 'Jarosław')",2023-03-13 14:34:00,"('Przemyśl Zasanie', 'Radymno')",17.0,28.0,5.0,True,False,2023-03-13 14:22:00,2023-03-13 14:00:00,MPE 31104/5 WITOS 2023-03-13 14:34:00,D,2023-03-13 14:00
MPE 31104/5 WITOS,13.03,14:44,2.0,-2.0,Radymno,Jarosław,"('Przemyśl Zasanie', 'Jarosław')",2023-03-13 14:44:00,"('Radymno', 'Jarosław')",11.0,28.0,4.0,False,False,2023-03-13 14:37:00,2023-03-13 14:00:00,MPE 31104/5 WITOS 2023-03-13 14:44:00,D,2023-03-13 14:00
MPE 31104/5 WITOS,13.03,14:54,1.0,-1.0,Jarosław,Przeworsk,"('Jarosław', 'Przeworsk')",2023-03-13 14:54:00,"('Jarosław', 'Przeworsk')",11.0,11.0,2.0,False,False,2023-03-13 14:45:00,2023-03-13 14:00:00,MPE 31104/5 WITOS 2023-03-13 14:54:00,D,2023-03-13 14:00
MPE 31104/5 WITOS,14.03,14:19,4.0,0.0,Przemyśl Główny,Przemyśl Zasanie,"('Przemyśl Główny', 'Przemyśl Zasanie')",2023-03-14 14:19:00,"('Przemyśl Główny', 'Przemyśl Zasanie')",5.0,5.0,4.0,False,False,2023-03-14 14:18:00,2023-03-14 14:00:00,MPE 31104/5 WITOS 2023-03-14 14:19:00,D,2023-03-14 14:00
MPE 31104/5 WITOS,14.03,14:34,4.0,0.0,Przemyśl Zasanie,Radymno,"('Przemyśl Zasanie', 'Jarosław')",2023-03-14 14:34:00,"('Przemyśl Zasanie', 'Radymno')",17.0,28.0,4.0,False,False,2023-03-14 14:21:00,2023-03-14 14:00:00,MPE 31104/5 WITOS 2023-03-14 14:34:00,D,2023-03-14 14:00
MPE 31104/5 WITOS,14.03,14:44,4.0,0.0,Radymno,Jarosław,"('Przemyśl Zasanie', 'Jarosław')",2023-03-14 14:44:00,"('Radymno', 'Jarosław')",11.0,28.0,4.0,False,False,2023-03-14 14:37:00,2023-03-14 14:00:00,MPE 31104/5 WITOS 2023-03-14 14:44:00,D,2023-03-14 14:00
MPE 31104/5 WITOS,15.03,14:19,0.0,0.0,Przemyśl Główny,Przemyśl Zasanie,"('Przemyśl Główny', 'Przemyśl Zasanie')",2023-03-15 14:19:00,"('Przemyśl Główny', 'Przemyśl Zasanie')",5.0,5.0,0.0,False,False,2023-03-15 14:14:00,2023-03-15 14:00:00,MPE 31104/5 WITOS 2023-03-15 14:19:00,D,2023-03-15 14:00
MPE 31104/5 WITOS,15.03,14:34,0.0,0.0,Przemyśl Zasanie,Radymno,"('Przemyśl Zasanie', 'Jarosław')",2023-03-15 14:34:00,"('Przemyśl Zasanie', 'Radymno')",17.0,28.0,0.0,False,False,2023-03-15 14:17:00,2023-03-15 14:00:00,MPE 31104/5 WITOS 2023-03-15 14:34:00,D,2023-03-15 14:00
MPE 31104/5 WITOS,15.03,14:44,0.0,0.0,Radymno,Jarosław,"('Przemyśl Zasanie', 'Jarosław')",2023-03-15 14:44:00,"('Radymno', 'Jarosław')",11.0,28.0,0.0,False,False,2023-03-15 14:33:00,2023-03-15 14:00:00,MPE 31104/5 WITOS 2023-03-15 14:44:00,D,2023-03-15 14:00
MPE 31104/5 WITOS,15.03,14:54,0.0,0.0,Jarosław,Przeworsk,"('Jarosław', 'Przeworsk')",2023-03-15 14:54:00,"('Jarosław', 'Przeworsk')",11.0,11.0,0.0,False,False,2023-03-15 14:43:00,2023-03-15 14:00:00,MPE 31104/5 WITOS 2023-03-15 14:54:00,D,2023-03-15 14:00
MPE 31104/5 WITOS,16.03,14:19,0.0,0.0,Przemyśl Główny,Przemyśl Zasanie,"('Przemyśl Główny', 'Przemyśl Zasanie')",2023-03-16 14:19:00,"('Przemyśl Główny', 'Przemyśl Zasanie')",5.0,5.0,0.0,False,False,2023-03-16 14:14:00,2023-03-16 14:00:00,MPE 31104/5 WITOS 2023-03-16 14:19:00,D,2023-03-16 14:00
MPE 31104/5 WITOS,16.03,14:34,0.0,0.0,Przemyśl Zasanie,Radymno,"('Przemyśl Zasanie', 'Jarosław')",2023-03-16 14:34:00,"('Przemyśl Zasanie', 'Radymno')",17.0,28.0,0.0,False,False,2023-03-16 14:17:00,2023-03-16 14:00:00,MPE 31104/5 WITOS 2023-03-16 14:34:00,D,2023-03-16 14:00
MPE 31104/5 WITOS,16.03,14:44,0.0,0.0,Radymno,Jarosław,"('Przemyśl Zasanie', 'Jarosław')",2023-03-16 14:44:00,"('Radymno', 'Jarosław')",11.0,28.0,0.0,False,False,2023-03-16 14:33:00,2023-03-16 14:00:00,MPE 31104/5 WITOS 2023-03-16 14:44:00,D,2023-03-16 14:00
MPE 31104/5 WITOS,16.03,14:54,0.0,0.0,Jarosław,Przeworsk,"('Jarosław', 'Przeworsk')",2023-03-16 14:54:00,"('Jarosław', 'Przeworsk')",11.0,11.0,0.0,False,False,2023-03-16 14:43:00,2023-03-16 14:00:00,MPE 31104/5 WITOS 2023-03-16 14:54:00,D,2023-03-16 14:00
MPE 31104/5 WITOS,17.03,14:19,4.0,0.0,Przemyśl Główny,Przemyśl Zasanie,"('Przemyśl Główny', 'Przemyśl Zasanie')",2023-03-17 14:19:00,"('Przemyśl Główny', 'Przemyśl Zasanie')",5.0,5.0,4.0,False,False,2023-03-17 14:18:00,2023-03-17 14:00:00,MPE 31104/5 WITOS 2023-03-17 14:19:00,D,2023-03-17 14:00
MPE 31104/5 WITOS,17.03,14:34,4.0,0.0,Przemyśl Zasanie,Radymno,"('Przemyśl Zasanie', 'Jarosław')",2023-03-17 14:34:00,"('Przemyśl Zasanie', 'Radymno')",17.0,28.0,4.0,False,False,2023-03-17 14:21:00,2023-03-17 14:00:00,MPE 31104/5 WITOS 2023-03-17 14:34:00,D,2023-03-17 14:00
MPE 31104/5 WITOS,17.03,14:44,5.0,1.0,Radymno,Jarosław,"('Przemyśl Zasanie', 'Jarosław')",2023-03-17 14:44:00,"('Radymno', 'Jarosław')",11.0,28.0,4.0,False,True,2023-03-17 14:37:00,2023-03-17 14:00:00,MPE 31104/5 WITOS 2023-03-17 14:44:00,D,2023-03-17 14:00
MPE 31104/5 WITOS,17.03,14:54,5.0,0.0,Jarosław,Przeworsk,"('Jarosław', 'Przeworsk')",2023-03-17 14:54:00,"('Jarosław', 'Przeworsk')",11.0,11.0,5.0,True,True,2023-03-17 14:48:00,2023-03-17 14:00:00,MPE 31104/5 WITOS 2023-03-17 14:54:00,D,2023-03-17 14:00
MPE 31104/5 WITOS,18.03,14:19,0.0,0.0,Przemyśl Główny,Przemyśl Zasanie,"('Przemyśl Główny', 'Przemyśl Zasanie')",2023-03-18 14:19:00,"('Przemyśl Główny', 'Przemyśl Zasanie')",5.0,5.0,0.0,False,False,2023-03-18 14:14:00,2023-03-18 14:00:00,MPE 31104/5 WITOS 2023-03-18 14:19:00,D,2023-03-18 14:00
MPE 31104/5 WITOS,18.03,14:34,-1.0,-1.0,Przemyśl Zasanie,Radymno,"('Przemyśl Zasanie', 'Jarosław')",2023-03-18 14:34:00,"('Przemyśl Zasanie', 'Radymno')",17.0,28.0,0.0,False,False,2023-03-18 14:17:00,2023-03-18 14:00:00,MPE 31104/5 WITOS 2023-03-18 14:34:00,D,2023-03-18 14:00
MPE 31104/5 WITOS,18.03,14:44,0.0,1.0,Radymno,Jarosław,"('Przemyśl Zasanie', 'Jarosław')",2023-03-18 14:44:00,"('Radymno', 'Jarosław')",11.0,28.0,-1.0,False,False,2023-03-18 14:32:00,2023-03-18 14:00:00,MPE 31104/5 WITOS 2023-03-18 14:44:00,D,2023-03-18 14:00
MPE 31104/5 WITOS,19.03,14:19,4.0,1.0,Przemyśl Główny,Przemyśl Zasanie,"('Przemyśl Główny', 'Przemyśl Zasanie')",2023-03-19 14:19:00,"('Przemyśl Główny', 'Przemyśl Zasanie')",5.0,5.0,3.0,False,False,2023-03-19 14:17:00,2023-03-19 14:00:00,MPE 31104/5 WITOS 2023-03-19 14:19:00,D,2023-03-19 14:00
MPE 31104/5 WITOS,19.03,14:34,4.0,0.0,Przemyśl Zasanie,Radymno,"('Przemyśl Zasanie', 'Jarosław')",2023-03-19 14:34:00,"('Przemyśl Zasanie', 'Radymno')",17.0,28.0,4.0,False,False,2023-03-19 14:21:00,2023-03-19 14:00:00,MPE 31104/5 WITOS 2023-03-19 14:34:00,D,2023-03-19 14:00
MPE 31104/5 WITOS,19.03,14:44,4.0,0.0,Radymno,Jarosław,"('Przemyśl Zasanie', 'Jarosław')",2023-03-19 14:44:00,"('Radymno', 'Jarosław')",11.0,28.0,4.0,False,False,2023-03-19 14:37:00,2023-03-19 14:00:00,MPE 31104/5 WITOS 2023-03-19 14:44:00,D,2023-03-19 14:00
MPE 31104/5 WITOS,19.03,14:54,4.0,0.0,Jarosław,Przeworsk,"('Jarosław', 'Przeworsk')",2023-03-19 14:54:00,"('Jarosław', 'Przeworsk')",11.0,11.0,4.0,False,False,2023-03-19 14:47:00,2023-03-19 14:00:00,MPE 31104/5 WITOS 2023-03-19 14:54:00,D,2023-03-19 14:00
MPE 31104/5 WITOS,20.03,14:19,0.0,0.0,Przemyśl Główny,Przemyśl Zasanie,"('Przemyśl Główny', 'Przemyśl Zasanie')",2023-03-20 14:19:00,"('Przemyśl Główny', 'Przemyśl Zasanie')",5.0,5.0,0.0,False,False,2023-03-20 14:14:00,2023-03-20 14:00:00,MPE 31104/5 WITOS 2023-03-20 14:19:00,D,2023-03-20 14:00
MPE 31104/5 WITOS,20.03,14:34,1.0,1.0,Przemyśl Zasanie,Radymno,"('Przemyśl Zasanie', 'Jarosław')",2023-03-20 14:34:00,"('Przemyśl Zasanie', 'Radymno')",17.0,28.0,0.0,False,False,2023-03-20 14:17:00,2023-03-20 14:00:00,MPE 31104/5 WITOS 2023-03-20 14:34:00,D,2023-03-20 14:00
MPE 31104/5 WITOS,20.03,14:44,1.0,0.0,Radymno,Jarosław,"('Przemyśl Zasanie', 'Jarosław')",2023-03-20 14:44:00,"('Radymno', 'Jarosław')",11.0,28.0,1.0,False,False,2023-03-20 14:34:00,2023-03-20 14:00:00,MPE 31104/5 WITOS 2023-03-20 14:44:00,D,2023-03-20 14:00
MPE 31104/5 WITOS,20.03,14:54,1.0,0.0,Jarosław,Przeworsk,"('Jarosław', 'Przeworsk')",2023-03-20 14:54:00,"('Jarosław', 'Przeworsk')",11.0,11.0,1.0,False,False,2023-03-20 14:44:00,2023-03-20 14:00:00,MPE 31104/5 WITOS 2023-03-20 14:54:00,D,2023-03-20 14:00
MPE 31104/5 WITOS,21.03,14:19,8.0,0.0,Przemyśl Główny,Przemyśl Zasanie,"('Przemyśl Główny', 'Przemyśl Zasanie')",2023-03-21 14:19:00,"('Przemyśl Główny', 'Przemyśl Zasanie')",5.0,5.0,8.0,True,True,2023-03-21 14:22:00,2023-03-21 14:00:00,MPE 31104/5 WITOS 2023-03-21 14:19:00,D,2023-03-21 14:00
MPE 31104/5 WITOS,21.03,14:34,7.0,-1.0,Przemyśl Zasanie,Radymno,"('Przemyśl Zasanie', 'Jarosław')",2023-03-21 14:34:00,"('Przemyśl Zasanie', 'Radymno')",17.0,28.0,8.0,True,True,2023-03-21 14:25:00,2023-03-21 14:00:00,MPE 31104/5 WITOS 2023-03-21 14:34:00,D,2023-03-21 14:00
MPE 31104/5 WITOS,21.03,14:44,7.0,0.0,Radymno,Jarosław,"('Przemyśl Zasanie', 'Jarosław')",2023-03-21 14:44:00,"('Radymno', 'Jarosław')",11.0,28.0,7.0,True,True,2023-03-21 14:40:00,2023-03-21 14:00:00,MPE 31104/5 WITOS 2023-03-21 14:44:00,D,2023-03-21 14:00
MPE 31104/5 WITOS,21.03,14:54,6.0,-1.0,Jarosław,Przeworsk,"('Jarosław', 'Przeworsk')",2023-03-21 14:54:00,"('Jarosław', 'Przeworsk')",11.0,11.0,7.0,True,True,2023-03-21 14:50:00,2023-03-21 14:00:00,MPE 31104/5 WITOS 2023-03-21 14:54:00,D,2023-03-21 14:00
MPE 31104/5 WITOS,22.03,14:19,0.0,0.0,Przemyśl Główny,Przemyśl Zasanie,"('Przemyśl Główny', 'Przemyśl Zasanie')",2023-03-22 14:19:00,"('Przemyśl Główny', 'Przemyśl Zasanie')",5.0,5.0,0.0,False,False,2023-03-22 14:14:00,2023-03-22 14:00:00,MPE 31104/5 WITOS 2023-03-22 14:19:00,D,2023-03-22 14:00
MPE 31104/5 WITOS,22.03,14:34,0.0,0.0,Przemyśl Zasanie,Radymno,"('Przemyśl Zasanie', 'Jarosław')",2023-03-22 14:34:00,"('Przemyśl Zasanie', 'Radymno')",17.0,28.0,0.0,False,False,2023-03-22 14:17:00,2023-03-22 14:00:00,MPE 31104/5 WITOS 2023-03-22 14:34:00,D,2023-03-22 14:00
MPE 31104/5 WITOS,22.03,14:44,0.0,0.0,Radymno,Jarosław,"('Przemyśl Zasanie', 'Jarosław')",2023-03-22 14:44:00,"('Radymno', 'Jarosław')",11.0,28.0,0.0,False,False,2023-03-22 14:33:00,2023-03-22 14:00:00,MPE 31104/5 WITOS 2023-03-22 14:44:00,D,2023-03-22 14:00
MPE 31104/5 WITOS,22.03,14:54,0.0,0.0,Jarosław,Przeworsk,"('Jarosław', 'Przeworsk')",2023-03-22 14:54:00,"('Jarosław', 'Przeworsk')",11.0,11.0,0.0,False,False,2023-03-22 14:43:00,2023-03-22 14:00:00,MPE 31104/5 WITOS 2023-03-22 14:54:00,D,2023-03-22 14:00
MPE 31104/5 WITOS,24.03,14:19,10.0,0.0,Przemyśl Główny,Przemyśl Zasanie,"('Przemyśl Główny', 'Przemyśl Zasanie')",2023-03-24 14:19:00,"('Przemyśl Główny', 'Przemyśl Zasanie')",5.0,5.0,10.0,True,True,2023-03-24 14:24:00,2023-03-24 14:00:00,MPE 31104/5 WITOS 2023-03-24 14:19:00,D,2023-03-24 14:00
MPE 31104/5 WITOS,24.03,14:34,9.0,-1.0,Przemyśl Zasanie,Radymno,"('Przemyśl Zasanie', 'Jarosław')",2023-03-24 14:34:00,"('Przemyśl Zasanie', 'Radymno')",17.0,28.0,10.0,True,True,2023-03-24 14:27:00,2023-03-24 14:00:00,MPE 31104/5 WITOS 2023-03-24 14:34:00,D,2023-03-24 14:00
MPE 31104/5 WITOS,24.03,14:44,7.0,-2.0,Radymno,Jarosław,"('Przemyśl Zasanie', 'Jarosław')",2023-03-24 14:44:00,"('Radymno', 'Jarosław')",11.0,28.0,9.0,True,True,2023-03-24 14:42:00,2023-03-24 14:00:00,MPE 31104/5 WITOS 2023-03-24 14:44:00,D,2023-03-24 14:00
MPE 31104/5 WITOS,24.03,14:54,6.0,-1.0,Jarosław,Przeworsk,"('Jarosław', 'Przeworsk')",2023-03-24 14:54:00,"('Jarosław', 'Przeworsk')",11.0,11.0,7.0,True,True,2023-03-24 14:50:00,2023-03-24 14:00:00,MPE 31104/5 WITOS 2023-03-24 14:54:00,D,2023-03-24 14:00
MPE 31106/7 SAN,13.03,04:39,0.0,0.0,Przemyśl Główny,Przemyśl Zasanie,"('Przemyśl Główny', 'Przemyśl Zasanie')",2023-03-13 04:39:00,"('Przemyśl Główny', 'Przemyśl Zasanie')",5.0,5.0,0.0,False,False,2023-03-13 04:34:00,2023-03-13 04:00:00,MPE 31106/7 SAN 2023-03-13 04:39:00,D,2023-03-13 04:00
MPE 31106/7 SAN,13.03,04:54,0.0,0.0,Przemyśl Zasanie,Radymno,"('Przemyśl Zasanie', 'Jarosław')",2023-03-13 04:54:00,"('Przemyśl Zasanie', 'Radymno')",17.0,28.0,0.0,False,False,2023-03-13 04:37:00,2023-03-13 04:00:00,MPE 31106/7 SAN 2023-03-13 04:54:00,D,2023-03-13 04:00
