nazwa_pociagu,data,czas_rozkladowy,opoznienie,opoznienie_netto,stacja_wyjazdu,stacja_przyjazdu,super_krawedz,data_czas_rozkładowy,mini_krawedz,czas_przejazdu_mini_krawedz,czas_przejazdu_super_krawedz,opoznienie_poczatkowe,czy_opoznienie_wyjazd,czy_opoznienie_przyjazd,rzeczywisty_czas_wyjazdu,okres_id,warte_uwagi
MPE 61100/1 ORZESZKOWA,16.03,15:25,10.0,10.0,Wrocław Główny,Oława,"('Wrocław Główny', 'Brzeg')",2023-03-16 15:25:00,"('Wrocław Główny', 'Oława')",25.0,35.0,0.0,False,True,2023-03-16 15:00:00,2023-03-16 15:00,True
MPE 61100/1 ORZESZKOWA,16.03,15:35,10.0,0.0,Oława,Brzeg,"('Wrocław Główny', 'Brzeg')",2023-03-16 15:35:00,"('Oława', 'Brzeg')",10.0,35.0,10.0,True,True,2023-03-16 15:35:00,2023-03-16 15:00,True
MPE 61100/1 ORZESZKOWA,16.03,19:49,7.0,-1.0,Warszawa Zachodnia,Warszawa Centralna,"('Warszawa Zachodnia', 'Warszawa Wschodnia')",2023-03-16 19:49:00,"('Warszawa Zachodnia', 'Warszawa Centralna')",14.0,26.0,8.0,True,True,2023-03-16 19:43:00,2023-03-16 19:00,True
MPE 61100/1 ORZESZKOWA,16.03,19:58,6.0,-1.0,Warszawa Centralna,Warszawa Wschodnia,"('Warszawa Zachodnia', 'Warszawa Wschodnia')",2023-03-16 19:58:00,"('Warszawa Centralna', 'Warszawa Wschodnia')",12.0,26.0,7.0,True,True,2023-03-16 19:53:00,2023-03-16 19:00,True
MPE 61100/1 ORZESZKOWA,17.03,15:25,3.0,2.0,Wrocław Główny,Oława,"('Wrocław Główny', 'Brzeg')",2023-03-17 15:25:00,"('Wrocław Główny', 'Oława')",25.0,35.0,1.0,False,False,2023-03-17 15:01:00,2023-03-17 15:00,True
MPE 61100/1 ORZESZKOWA,17.03,15:35,4.0,1.0,Oława,Brzeg,"('Wrocław Główny', 'Brzeg')",2023-03-17 15:35:00,"('Oława', 'Brzeg')",10.0,35.0,3.0,False,False,2023-03-17 15:28:00,2023-03-17 15:00,True
MPE 61100/1 ORZESZKOWA,17.03,18:57,23.0,-4.0,Koluszki,Skierniewice,"('Koluszki', 'Żyrardów')",2023-03-17 18:57:00,"('Koluszki', 'Skierniewice')",20.0,32.0,27.0,True,True,2023-03-17 19:04:00,2023-03-17 19:00,True
MPE 61100/1 ORZESZKOWA,17.03,19:12,23.0,0.0,Skierniewice,Żyrardów,"('Koluszki', 'Żyrardów')",2023-03-17 19:12:00,"('Skierniewice', 'Żyrardów')",12.0,32.0,23.0,True,True,2023-03-17 19:23:00,2023-03-17 19:00,True
MPE 61100/1 ORZESZKOWA,17.03,19:49,37.0,-3.0,Warszawa Zachodnia,Warszawa Centralna,"('Warszawa Zachodnia', 'Warszawa Wschodnia')",2023-03-17 19:49:00,"('Warszawa Zachodnia', 'Warszawa Centralna')",14.0,26.0,40.0,True,True,2023-03-17 20:15:00,2023-03-17 20:00,True
MPE 61100/1 ORZESZKOWA,17.03,19:58,38.0,1.0,Warszawa Centralna,Warszawa Wschodnia,"('Warszawa Zachodnia', 'Warszawa Wschodnia')",2023-03-17 19:58:00,"('Warszawa Centralna', 'Warszawa Wschodnia')",12.0,26.0,37.0,True,True,2023-03-17 20:23:00,2023-03-17 20:00,True
MPE 61100/1 ORZESZKOWA,18.03,15:25,5.0,5.0,Wrocław Główny,Oława,"('Wrocław Główny', 'Brzeg')",2023-03-18 15:25:00,"('Wrocław Główny', 'Oława')",25.0,35.0,0.0,False,True,2023-03-18 15:00:00,2023-03-18 15:00,True
MPE 61100/1 ORZESZKOWA,18.03,15:35,10.0,5.0,Oława,Brzeg,"('Wrocław Główny', 'Brzeg')",2023-03-18 15:35:00,"('Oława', 'Brzeg')",10.0,35.0,5.0,True,True,2023-03-18 15:30:00,2023-03-18 15:00,True
MPE 61100/1 ORZESZKOWA,18.03,19:49,34.0,0.0,Warszawa Zachodnia,Warszawa Centralna,"('Warszawa Zachodnia', 'Warszawa Wschodnia')",2023-03-18 19:49:00,"('Warszawa Zachodnia', 'Warszawa Centralna')",14.0,26.0,34.0,True,True,2023-03-18 20:09:00,2023-03-18 20:00,True
MPE 61100/1 ORZESZKOWA,18.03,19:58,33.0,-1.0,Warszawa Centralna,Warszawa Wschodnia,"('Warszawa Zachodnia', 'Warszawa Wschodnia')",2023-03-18 19:58:00,"('Warszawa Centralna', 'Warszawa Wschodnia')",12.0,26.0,34.0,True,True,2023-03-18 20:20:00,2023-03-18 20:00,True
MPE 61100/1 ORZESZKOWA,19.03,13:13,5.0,0.0,Janowice Wielkie,Sędzisław,"('Janowice Wielkie', 'Jaworzyna Śląska')",2023-03-19 13:13:00,"('Janowice Wielkie', 'Sędzisław')",15.0,64.0,5.0,True,True,2023-03-19 13:03:00,2023-03-19 13:00,True
MPE 61100/1 ORZESZKOWA,19.03,13:31,4.0,-1.0,Sędzisław,Wałbrzych Główny,"('Janowice Wielkie', 'Jaworzyna Śląska')",2023-03-19 13:31:00,"('Sędzisław', 'Wałbrzych Główny')",18.0,64.0,5.0,True,False,2023-03-19 13:18:00,2023-03-19 13:00,True
MPE 61100/1 ORZESZKOWA,19.03,13:42,4.0,0.0,Wałbrzych Główny,Wałbrzych Miasto,"('Janowice Wielkie', 'Jaworzyna Śląska')",2023-03-19 13:42:00,"('Wałbrzych Główny', 'Wałbrzych Miasto')",10.0,64.0,4.0,False,False,2023-03-19 13:36:00,2023-03-19 13:00,True
MPE 61100/1 ORZESZKOWA,19.03,13:55,6.0,2.0,Wałbrzych Miasto,Świebodzice,"('Janowice Wielkie', 'Jaworzyna Śląska')",2023-03-19 13:55:00,"('Wałbrzych Miasto', 'Świebodzice')",13.0,64.0,4.0,False,True,2023-03-19 13:46:00,2023-03-19 13:00,True
MPE 61100/1 ORZESZKOWA,19.03,15:25,5.0,1.0,Wrocław Główny,Oława,"('Wrocław Główny', 'Brzeg')",2023-03-19 15:25:00,"('Wrocław Główny', 'Oława')",25.0,35.0,4.0,False,True,2023-03-19 15:04:00,2023-03-19 15:00,True
MPE 61100/1 ORZESZKOWA,19.03,15:35,8.0,3.0,Oława,Brzeg,"('Wrocław Główny', 'Brzeg')",2023-03-19 15:35:00,"('Oława', 'Brzeg')",10.0,35.0,5.0,True,True,2023-03-19 15:30:00,2023-03-19 15:00,True
MPE 61100/1 ORZESZKOWA,19.03,19:49,10.0,0.0,Warszawa Zachodnia,Warszawa Centralna,"('Warszawa Zachodnia', 'Warszawa Wschodnia')",2023-03-19 19:49:00,"('Warszawa Zachodnia', 'Warszawa Centralna')",14.0,26.0,10.0,True,True,2023-03-19 19:45:00,2023-03-19 19:00,True
MPE 61100/1 ORZESZKOWA,19.03,19:58,9.0,-1.0,Warszawa Centralna,Warszawa Wschodnia,"('Warszawa Zachodnia', 'Warszawa Wschodnia')",2023-03-19 19:58:00,"('Warszawa Centralna', 'Warszawa Wschodnia')",12.0,26.0,10.0,True,True,2023-03-19 19:56:00,2023-03-19 19:00,True
MPE 61100/1 ORZESZKOWA,20.03,13:13,5.0,0.0,Janowice Wielkie,Sędzisław,"('Janowice Wielkie', 'Jaworzyna Śląska')",2023-03-20 13:13:00,"('Janowice Wielkie', 'Sędzisław')",15.0,64.0,5.0,True,True,2023-03-20 13:03:00,2023-03-20 13:00,True
MPE 61100/1 ORZESZKOWA,20.03,13:31,5.0,0.0,Sędzisław,Wałbrzych Główny,"('Janowice Wielkie', 'Jaworzyna Śląska')",2023-03-20 13:31:00,"('Sędzisław', 'Wałbrzych Główny')",18.0,64.0,5.0,True,True,2023-03-20 13:18:00,2023-03-20 13:00,True
MPE 61100/1 ORZESZKOWA,20.03,13:42,5.0,0.0,Wałbrzych Główny,Wałbrzych Miasto,"('Janowice Wielkie', 'Jaworzyna Śląska')",2023-03-20 13:42:00,"('Wałbrzych Główny', 'Wałbrzych Miasto')",10.0,64.0,5.0,True,True,2023-03-20 13:37:00,2023-03-20 13:00,True
MPE 61100/1 ORZESZKOWA,20.03,13:55,5.0,0.0,Wałbrzych Miasto,Świebodzice,"('Janowice Wielkie', 'Jaworzyna Śląska')",2023-03-20 13:55:00,"('Wałbrzych Miasto', 'Świebodzice')",13.0,64.0,5.0,True,True,2023-03-20 13:47:00,2023-03-20 13:00,True
MPE 61100/1 ORZESZKOWA,20.03,15:25,6.0,2.0,Wrocław Główny,Oława,"('Wrocław Główny', 'Brzeg')",2023-03-20 15:25:00,"('Wrocław Główny', 'Oława')",25.0,35.0,4.0,False,True,2023-03-20 15:04:00,2023-03-20 15:00,True
MPE 61100/1 ORZESZKOWA,20.03,15:35,6.0,0.0,Oława,Brzeg,"('Wrocław Główny', 'Brzeg')",2023-03-20 15:35:00,"('Oława', 'Brzeg')",10.0,35.0,6.0,True,True,2023-03-20 15:31:00,2023-03-20 15:00,True
MPE 61100/1 ORZESZKOWA,20.03,19:49,1.0,-1.0,Warszawa Zachodnia,Warszawa Centralna,"('Warszawa Zachodnia', 'Warszawa Wschodnia')",2023-03-20 19:49:00,"('Warszawa Zachodnia', 'Warszawa Centralna')",14.0,26.0,2.0,False,False,2023-03-20 19:37:00,2023-03-20 19:00,True
MPE 61100/1 ORZESZKOWA,20.03,19:58,0.0,-1.0,Warszawa Centralna,Warszawa Wschodnia,"('Warszawa Zachodnia', 'Warszawa Wschodnia')",2023-03-20 19:58:00,"('Warszawa Centralna', 'Warszawa Wschodnia')",12.0,26.0,1.0,False,False,2023-03-20 19:47:00,2023-03-20 19:00,True
MPE 61100/1 ORZESZKOWA,21.03,15:25,2.0,-1.0,Wrocław Główny,Oława,"('Wrocław Główny', 'Brzeg')",2023-03-21 15:25:00,"('Wrocław Główny', 'Oława')",25.0,35.0,3.0,False,False,2023-03-21 15:03:00,2023-03-21 15:00,True
MPE 61100/1 ORZESZKOWA,21.03,15:35,1.0,-1.0,Oława,Brzeg,"('Wrocław Główny', 'Brzeg')",2023-03-21 15:35:00,"('Oława', 'Brzeg')",10.0,35.0,2.0,False,False,2023-03-21 15:27:00,2023-03-21 15:00,True
MPE 61100/1 ORZESZKOWA,22.03,18:57,42.0,-6.0,Koluszki,Skierniewice,"('Koluszki', 'Żyrardów')",2023-03-22 18:57:00,"('Koluszki', 'Skierniewice')",20.0,32.0,48.0,True,True,2023-03-22 19:25:00,2023-03-22 19:00,True
MPE 61100/1 ORZESZKOWA,22.03,19:12,41.0,-1.0,Skierniewice,Żyrardów,"('Koluszki', 'Żyrardów')",2023-03-22 19:12:00,"('Skierniewice', 'Żyrardów')",12.0,32.0,42.0,True,True,2023-03-22 19:42:00,2023-03-22 19:00,True
MPE 61100/1 ORZESZKOWA,22.03,19:49,46.0,2.0,Warszawa Zachodnia,Warszawa Centralna,"('Warszawa Zachodnia', 'Warszawa Wschodnia')",2023-03-22 19:49:00,"('Warszawa Zachodnia', 'Warszawa Centralna')",14.0,26.0,44.0,True,True,2023-03-22 20:19:00,2023-03-22 20:00,True
MPE 61100/1 ORZESZKOWA,22.03,19:58,45.0,-1.0,Warszawa Centralna,Warszawa Wschodnia,"('Warszawa Zachodnia', 'Warszawa Wschodnia')",2023-03-22 19:58:00,"('Warszawa Centralna', 'Warszawa Wschodnia')",12.0,26.0,46.0,True,True,2023-03-22 20:32:00,2023-03-22 20:00,True
MPE 61100/1 ORZESZKOWA,23.03,19:12,13.0,-2.0,Skierniewice,Żyrardów,"('Koluszki', 'Żyrardów')",2023-03-23 19:12:00,"('Skierniewice', 'Żyrardów')",12.0,32.0,15.0,True,True,2023-03-23 19:15:00,2023-03-23 19:00,True
MPE 61100/1 ORZESZKOWA,23.03,19:49,14.0,0.0,Warszawa Zachodnia,Warszawa Centralna,"('Warszawa Zachodnia', 'Warszawa Wschodnia')",2023-03-23 19:49:00,"('Warszawa Zachodnia', 'Warszawa Centralna')",14.0,26.0,14.0,True,True,2023-03-23 19:49:00,2023-03-23 19:00,True
MPE 61100/1 ORZESZKOWA,23.03,19:58,13.0,-1.0,Warszawa Centralna,Warszawa Wschodnia,"('Warszawa Zachodnia', 'Warszawa Wschodnia')",2023-03-23 19:58:00,"('Warszawa Centralna', 'Warszawa Wschodnia')",12.0,26.0,14.0,True,True,2023-03-23 20:00:00,2023-03-23 20:00,True
MPE 61100/1 ORZESZKOWA,24.03,15:25,7.0,7.0,Wrocław Główny,Oława,"('Wrocław Główny', 'Brzeg')",2023-03-24 15:25:00,"('Wrocław Główny', 'Oława')",25.0,35.0,0.0,False,True,2023-03-24 15:00:00,2023-03-24 15:00,True
MPE 61100/1 ORZESZKOWA,24.03,15:35,8.0,1.0,Oława,Brzeg,"('Wrocław Główny', 'Brzeg')",2023-03-24 15:35:00,"('Oława', 'Brzeg')",10.0,35.0,7.0,True,True,2023-03-24 15:32:00,2023-03-24 15:00,True
MPE 61100/1 ORZESZKOWA,24.03,19:12,11.0,0.0,Skierniewice,Żyrardów,"('Koluszki', 'Żyrardów')",2023-03-24 19:12:00,"('Skierniewice', 'Żyrardów')",12.0,32.0,11.0,True,True,2023-03-24 19:11:00,2023-03-24 19:00,True
MPE 61100/1 ORZESZKOWA,24.03,19:49,15.0,0.0,Warszawa Zachodnia,Warszawa Centralna,"('Warszawa Zachodnia', 'Warszawa Wschodnia')",2023-03-24 19:49:00,"('Warszawa Zachodnia', 'Warszawa Centralna')",14.0,26.0,15.0,True,True,2023-03-24 19:50:00,2023-03-24 19:00,True
MPE 61100/1 ORZESZKOWA,24.03,19:58,14.0,-1.0,Warszawa Centralna,Warszawa Wschodnia,"('Warszawa Zachodnia', 'Warszawa Wschodnia')",2023-03-24 19:58:00,"('Warszawa Centralna', 'Warszawa Wschodnia')",12.0,26.0,15.0,True,True,2023-03-24 20:01:00,2023-03-24 20:00,True
MPE 61103/2 DĄBROWSKA,15.03,08:52,3.0,1.0,Koluszki,Skierniewice,"('Koluszki', 'Żyrardów')",2023-03-15 08:52:00,"('Koluszki', 'Skierniewice')",20.0,32.0,2.0,False,False,2023-03-15 08:34:00,2023-03-15 08:00,True
MPE 61103/2 DĄBROWSKA,15.03,09:06,2.0,-1.0,Skierniewice,Żyrardów,"('Koluszki', 'Żyrardów')",2023-03-15 09:06:00,"('Skierniewice', 'Żyrardów')",12.0,32.0,3.0,False,False,2023-03-15 08:57:00,2023-03-15 08:00,True
MPE 61103/2 DĄBROWSKA,17.03,08:52,2.0,1.0,Koluszki,Skierniewice,"('Koluszki', 'Żyrardów')",2023-03-17 08:52:00,"('Koluszki', 'Skierniewice')",20.0,32.0,1.0,False,False,2023-03-17 08:33:00,2023-03-17 08:00,True
MPE 61103/2 DĄBROWSKA,17.03,09:06,1.0,-1.0,Skierniewice,Żyrardów,"('Koluszki', 'Żyrardów')",2023-03-17 09:06:00,"('Skierniewice', 'Żyrardów')",12.0,32.0,2.0,False,False,2023-03-17 08:56:00,2023-03-17 08:00,True
MPE 61103/2 DĄBROWSKA,18.03,11:19,2.0,-4.0,Małkinia,Czyżew,"('Warszawa Wschodnia', 'Szepietowo')",2023-03-18 11:19:00,"('Małkinia', 'Czyżew')",17.0,87.0,6.0,True,False,2023-03-18 11:08:00,2023-03-18 11:00,True
MPE 61103/2 DĄBROWSKA,18.03,11:32,3.0,1.0,Czyżew,Szepietowo,"('Warszawa Wschodnia', 'Szepietowo')",2023-03-18 11:32:00,"('Czyżew', 'Szepietowo')",11.0,87.0,2.0,False,False,2023-03-18 11:23:00,2023-03-18 11:00,True
MPE 61103/2 DĄBROWSKA,19.03,09:06,9.0,-1.0,Skierniewice,Żyrardów,"('Koluszki', 'Żyrardów')",2023-03-19 09:06:00,"('Skierniewice', 'Żyrardów')",12.0,32.0,10.0,True,True,2023-03-19 09:04:00,2023-03-19 09:00,True
MPE 61103/2 DĄBROWSKA,22.03,11:20,4.0,-3.0,Małkinia,Czyżew,"('Warszawa Wschodnia', 'Szepietowo')",2023-03-22 11:20:00,"('Małkinia', 'Czyżew')",17.0,87.0,7.0,True,False,2023-03-22 11:10:00,2023-03-22 11:00,True
MPE 61103/2 DĄBROWSKA,22.03,11:32,4.0,0.0,Czyżew,Szepietowo,"('Warszawa Wschodnia', 'Szepietowo')",2023-03-22 11:32:00,"('Czyżew', 'Szepietowo')",11.0,87.0,4.0,False,False,2023-03-22 11:25:00,2023-03-22 11:00,True
MPE 61103/2 DĄBROWSKA,24.03,08:52,4.0,0.0,Koluszki,Skierniewice,"('Koluszki', 'Żyrardów')",2023-03-24 08:52:00,"('Koluszki', 'Skierniewice')",20.0,32.0,4.0,False,False,2023-03-24 08:36:00,2023-03-24 08:00,True
MPE 61103/2 DĄBROWSKA,24.03,09:06,4.0,0.0,Skierniewice,Żyrardów,"('Koluszki', 'Żyrardów')",2023-03-24 09:06:00,"('Skierniewice', 'Żyrardów')",12.0,32.0,4.0,False,False,2023-03-24 08:58:00,2023-03-24 08:00,True
MPE 61103/2 DĄBROWSKA,24.03,11:20,3.0,-3.0,Małkinia,Czyżew,"('Warszawa Wschodnia', 'Szepietowo')",2023-03-24 11:20:00,"('Małkinia', 'Czyżew')",17.0,87.0,6.0,True,False,2023-03-24 11:09:00,2023-03-24 11:00,True
MPE 61103/2 DĄBROWSKA,24.03,11:32,4.0,1.0,Czyżew,Szepietowo,"('Warszawa Wschodnia', 'Szepietowo')",2023-03-24 11:32:00,"('Czyżew', 'Szepietowo')",11.0,87.0,3.0,False,False,2023-03-24 11:24:00,2023-03-24 11:00,True
MPE 61104/5 NAŁKOWSKA,13.03,06:51,0.0,0.0,Wrocław Główny,Oława,"('Wrocław Główny', 'Brzeg')",2023-03-13 06:51:00,"('Wrocław Główny', 'Oława')",25.0,35.0,0.0,False,False,2023-03-13 06:26:00,2023-03-13 06:00,True
MPE 61104/5 NAŁKOWSKA,13.03,07:02,-1.0,-1.0,Oława,Brzeg,"('Wrocław Główny', 'Brzeg')",2023-03-13 07:02:00,"('Oława', 'Brzeg')",10.0,35.0,0.0,False,False,2023-03-13 06:52:00,2023-03-13 06:00,True
MPE 61104/5 NAŁKOWSKA,13.03,10:21,6.0,1.0,Koluszki,Skierniewice,"('Koluszki', 'Żyrardów')",2023-03-13 10:21:00,"('Koluszki', 'Skierniewice')",20.0,32.0,5.0,True,True,2023-03-13 10:06:00,2023-03-13 10:00,True
MPE 61104/5 NAŁKOWSKA,13.03,10:35,10.0,4.0,Skierniewice,Żyrardów,"('Koluszki', 'Żyrardów')",2023-03-13 10:35:00,"('Skierniewice', 'Żyrardów')",12.0,32.0,6.0,True,True,2023-03-13 10:29:00,2023-03-13 10:00,True
MPE 61104/5 NAŁKOWSKA,13.03,11:16,10.0,-3.0,Warszawa Zachodnia,Warszawa Centralna,"('Warszawa Zachodnia', 'Warszawa Wschodnia')",2023-03-13 11:16:00,"('Warszawa Zachodnia', 'Warszawa Centralna')",14.0,26.0,13.0,True,True,2023-03-13 11:15:00,2023-03-13 11:00,True
MPE 61104/5 NAŁKOWSKA,13.03,11:28,9.0,-1.0,Warszawa Centralna,Warszawa Wschodnia,"('Warszawa Zachodnia', 'Warszawa Wschodnia')",2023-03-13 11:28:00,"('Warszawa Centralna', 'Warszawa Wschodnia')",12.0,26.0,10.0,True,True,2023-03-13 11:26:00,2023-03-13 11:00,True
MPE 61104/5 NAŁKOWSKA,13.03,11:58,12.0,1.0,Wołomin,Tłuszcz,"('Warszawa Wschodnia', 'Szepietowo')",2023-03-13 11:58:00,"('Wołomin', 'Tłuszcz')",9.0,87.0,11.0,True,True,2023-03-13 12:00:00,2023-03-13 12:00,True
MPE 61104/5 NAŁKOWSKA,13.03,12:11,12.0,0.0,Tłuszcz,Łochów,"('Warszawa Wschodnia', 'Szepietowo')",2023-03-13 12:11:00,"('Tłuszcz', 'Łochów')",12.0,87.0,12.0,True,True,2023-03-13 12:11:00,2023-03-13 12:00,True
MPE 61104/5 NAŁKOWSKA,13.03,12:31,12.0,0.0,Łochów,Małkinia,"('Warszawa Wschodnia', 'Szepietowo')",2023-03-13 12:31:00,"('Łochów', 'Małkinia')",19.0,87.0,12.0,True,True,2023-03-13 12:24:00,2023-03-13 12:00,True
MPE 61104/5 NAŁKOWSKA,13.03,12:49,9.0,-3.0,Małkinia,Czyżew,"('Warszawa Wschodnia', 'Szepietowo')",2023-03-13 12:49:00,"('Małkinia', 'Czyżew')",17.0,87.0,12.0,True,True,2023-03-13 12:44:00,2023-03-13 12:00,True
MPE 61104/5 NAŁKOWSKA,13.03,13:01,10.0,1.0,Czyżew,Szepietowo,"('Warszawa Wschodnia', 'Szepietowo')",2023-03-13 13:01:00,"('Czyżew', 'Szepietowo')",11.0,87.0,9.0,True,True,2023-03-13 12:59:00,2023-03-13 12:00,True
MPE 61104/5 NAŁKOWSKA,14.03,10:21,13.0,6.0,Koluszki,Skierniewice,"('Koluszki', 'Żyrardów')",2023-03-14 10:21:00,"('Koluszki', 'Skierniewice')",20.0,32.0,7.0,True,True,2023-03-14 10:08:00,2023-03-14 10:00,True
MPE 61104/5 NAŁKOWSKA,14.03,10:35,13.0,0.0,Skierniewice,Żyrardów,"('Koluszki', 'Żyrardów')",2023-03-14 10:35:00,"('Skierniewice', 'Żyrardów')",12.0,32.0,13.0,True,True,2023-03-14 10:36:00,2023-03-14 10:00,True
MPE 61104/5 NAŁKOWSKA,14.03,11:16,22.0,9.0,Warszawa Zachodnia,Warszawa Centralna,"('Warszawa Zachodnia', 'Warszawa Wschodnia')",2023-03-14 11:16:00,"('Warszawa Zachodnia', 'Warszawa Centralna')",14.0,26.0,13.0,True,True,2023-03-14 11:15:00,2023-03-14 11:00,True
MPE 61104/5 NAŁKOWSKA,14.03,11:28,20.0,-2.0,Warszawa Centralna,Warszawa Wschodnia,"('Warszawa Zachodnia', 'Warszawa Wschodnia')",2023-03-14 11:28:00,"('Warszawa Centralna', 'Warszawa Wschodnia')",12.0,26.0,22.0,True,True,2023-03-14 11:38:00,2023-03-14 11:00,True
MPE 61104/5 NAŁKOWSKA,14.03,11:58,22.0,0.0,Wołomin,Tłuszcz,"('Warszawa Wschodnia', 'Szepietowo')",2023-03-14 11:58:00,"('Wołomin', 'Tłuszcz')",9.0,87.0,22.0,True,True,2023-03-14 12:11:00,2023-03-14 12:00,True
MPE 61104/5 NAŁKOWSKA,14.03,12:11,22.0,0.0,Tłuszcz,Łochów,"('Warszawa Wschodnia', 'Szepietowo')",2023-03-14 12:11:00,"('Tłuszcz', 'Łochów')",12.0,87.0,22.0,True,True,2023-03-14 12:21:00,2023-03-14 12:00,True
MPE 61104/5 NAŁKOWSKA,14.03,12:31,22.0,0.0,Łochów,Małkinia,"('Warszawa Wschodnia', 'Szepietowo')",2023-03-14 12:31:00,"('Łochów', 'Małkinia')",19.0,87.0,22.0,True,True,2023-03-14 12:34:00,2023-03-14 12:00,True
MPE 61104/5 NAŁKOWSKA,14.03,12:49,21.0,-1.0,Małkinia,Czyżew,"('Warszawa Wschodnia', 'Szepietowo')",2023-03-14 12:49:00,"('Małkinia', 'Czyżew')",17.0,87.0,22.0,True,True,2023-03-14 12:54:00,2023-03-14 12:00,True
MPE 61104/5 NAŁKOWSKA,15.03,10:21,0.0,0.0,Koluszki,Skierniewice,"('Koluszki', 'Żyrardów')",2023-03-15 10:21:00,"('Koluszki', 'Skierniewice')",20.0,32.0,0.0,False,False,2023-03-15 10:01:00,2023-03-15 10:00,True
MPE 61104/5 NAŁKOWSKA,15.03,10:35,0.0,0.0,Skierniewice,Żyrardów,"('Koluszki', 'Żyrardów')",2023-03-15 10:35:00,"('Skierniewice', 'Żyrardów')",12.0,32.0,0.0,False,False,2023-03-15 10:23:00,2023-03-15 10:00,True
MPE 61104/5 NAŁKOWSKA,15.03,11:16,0.0,1.0,Warszawa Zachodnia,Warszawa Centralna,"('Warszawa Zachodnia', 'Warszawa Wschodnia')",2023-03-15 11:16:00,"('Warszawa Zachodnia', 'Warszawa Centralna')",14.0,26.0,-1.0,False,False,2023-03-15 11:01:00,2023-03-15 11:00,True
MPE 61104/5 NAŁKOWSKA,15.03,11:28,1.0,1.0,Warszawa Centralna,Warszawa Wschodnia,"('Warszawa Zachodnia', 'Warszawa Wschodnia')",2023-03-15 11:28:00,"('Warszawa Centralna', 'Warszawa Wschodnia')",12.0,26.0,0.0,False,False,2023-03-15 11:16:00,2023-03-15 11:00,True
MPE 61104/5 NAŁKOWSKA,16.03,11:16,2.0,2.0,Warszawa Zachodnia,Warszawa Centralna,"('Warszawa Zachodnia', 'Warszawa Wschodnia')",2023-03-16 11:16:00,"('Warszawa Zachodnia', 'Warszawa Centralna')",14.0,26.0,0.0,False,False,2023-03-16 11:02:00,2023-03-16 11:00,True
MPE 61104/5 NAŁKOWSKA,16.03,11:28,2.0,0.0,Warszawa Centralna,Warszawa Wschodnia,"('Warszawa Zachodnia', 'Warszawa Wschodnia')",2023-03-16 11:28:00,"('Warszawa Centralna', 'Warszawa Wschodnia')",12.0,26.0,2.0,False,False,2023-03-16 11:18:00,2023-03-16 11:00,True
MPE 61104/5 NAŁKOWSKA,17.03,10:21,4.0,1.0,Koluszki,Skierniewice,"('Koluszki', 'Żyrardów')",2023-03-17 10:21:00,"('Koluszki', 'Skierniewice')",20.0,32.0,3.0,False,False,2023-03-17 10:04:00,2023-03-17 10:00,True
MPE 61104/5 NAŁKOWSKA,17.03,10:35,3.0,-1.0,Skierniewice,Żyrardów,"('Koluszki', 'Żyrardów')",2023-03-17 10:35:00,"('Skierniewice', 'Żyrardów')",12.0,32.0,4.0,False,False,2023-03-17 10:27:00,2023-03-17 10:00,True
MPE 61104/5 NAŁKOWSKA,17.03,11:16,11.0,7.0,Warszawa Zachodnia,Warszawa Centralna,"('Warszawa Zachodnia', 'Warszawa Wschodnia')",2023-03-17 11:16:00,"('Warszawa Zachodnia', 'Warszawa Centralna')",14.0,26.0,4.0,False,True,2023-03-17 11:06:00,2023-03-17 11:00,True
MPE 61104/5 NAŁKOWSKA,17.03,11:28,10.0,-1.0,Warszawa Centralna,Warszawa Wschodnia,"('Warszawa Zachodnia', 'Warszawa Wschodnia')",2023-03-17 11:28:00,"('Warszawa Centralna', 'Warszawa Wschodnia')",12.0,26.0,11.0,True,True,2023-03-17 11:27:00,2023-03-17 11:00,True
MPE 61104/5 NAŁKOWSKA,17.03,11:58,12.0,1.0,Wołomin,Tłuszcz,"('Warszawa Wschodnia', 'Szepietowo')",2023-03-17 11:58:00,"('Wołomin', 'Tłuszcz')",9.0,87.0,11.0,True,True,2023-03-17 12:00:00,2023-03-17 12:00,True
MPE 61104/5 NAŁKOWSKA,17.03,12:11,12.0,0.0,Tłuszcz,Łochów,"('Warszawa Wschodnia', 'Szepietowo')",2023-03-17 12:11:00,"('Tłuszcz', 'Łochów')",12.0,87.0,12.0,True,True,2023-03-17 12:11:00,2023-03-17 12:00,True
MPE 61104/5 NAŁKOWSKA,17.03,12:31,9.0,-3.0,Łochów,Małkinia,"('Warszawa Wschodnia', 'Szepietowo')",2023-03-17 12:31:00,"('Łochów', 'Małkinia')",19.0,87.0,12.0,True,True,2023-03-17 12:24:00,2023-03-17 12:00,True
MPE 61104/5 NAŁKOWSKA,17.03,12:49,6.0,-3.0,Małkinia,Czyżew,"('Warszawa Wschodnia', 'Szepietowo')",2023-03-17 12:49:00,"('Małkinia', 'Czyżew')",17.0,87.0,9.0,True,True,2023-03-17 12:41:00,2023-03-17 12:00,True
MPE 61104/5 NAŁKOWSKA,17.03,13:01,7.0,1.0,Czyżew,Szepietowo,"('Warszawa Wschodnia', 'Szepietowo')",2023-03-17 13:01:00,"('Czyżew', 'Szepietowo')",11.0,87.0,6.0,True,True,2023-03-17 12:56:00,2023-03-17 12:00,True
