nazwa_pociagu,data,czas_rozkladowy,opoznienie,opoznienie_netto,stacja_wyjazdu,stacja_przyjazdu,super_krawedz,data_czas_rozkładowy,mini_krawedz,czas_przejazdu_mini_krawedz,czas_przejazdu_super_krawedz,opoznienie_poczatkowe,czy_opoznienie_wyjazd,czy_opoznienie_przyjazd,rzeczywisty_czas_wyjazdu,okres_id
EIJ 4522/3 SKARBEK,24.03,09:02,3.0,3.0,Koluszki,Skierniewice,"('Koluszki', 'Żyrardów')",2023-03-24 09:02:00,"('Koluszki', 'Skierniewice')",20.0,32.0,0.0,False,False,2023-03-24 08:42:00,2023-03-24 08:00
EIJ 5100/1,14.03,19:39,24.0,13.0,Gdynia Główna,Sopot,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-14 19:39:00,"('Gdynia Główna', 'Sopot')",10.0,27.0,11.0,True,True,2023-03-14 19:40:00,2023-03-14 19:00
EIJ 5100/1,16.03,19:39,5.0,5.0,Gdynia Główna,Sopot,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-16 19:39:00,"('Gdynia Główna', 'Sopot')",10.0,27.0,0.0,False,True,2023-03-16 19:29:00,2023-03-16 19:00
EIJ 5100/1,16.03,19:44,5.0,0.0,Sopot,Gdańsk Oliwa,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-16 19:44:00,"('Sopot', 'Gdańsk Oliwa')",5.0,27.0,5.0,True,True,2023-03-16 19:44:00,2023-03-16 19:00
EIJ 5100/1,16.03,19:49,5.0,0.0,Gdańsk Oliwa,Gdańsk Wrzeszcz,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-16 19:49:00,"('Gdańsk Oliwa', 'Gdańsk Wrzeszcz')",6.0,27.0,5.0,True,True,2023-03-16 19:48:00,2023-03-16 19:00
EIJ 5100/1,16.03,19:55,3.0,-2.0,Gdańsk Wrzeszcz,Gdańsk Główny,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-16 19:55:00,"('Gdańsk Wrzeszcz', 'Gdańsk Główny')",6.0,27.0,5.0,True,False,2023-03-16 19:54:00,2023-03-16 19:00
EIJ 5100/1,17.03,19:39,5.0,0.0,Gdynia Główna,Sopot,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-17 19:39:00,"('Gdynia Główna', 'Sopot')",10.0,27.0,5.0,True,True,2023-03-17 19:34:00,2023-03-17 19:00
EIJ 5100/1,17.03,19:44,5.0,0.0,Sopot,Gdańsk Oliwa,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-17 19:44:00,"('Sopot', 'Gdańsk Oliwa')",5.0,27.0,5.0,True,True,2023-03-17 19:44:00,2023-03-17 19:00
EIJ 5100/1,17.03,19:49,5.0,0.0,Gdańsk Oliwa,Gdańsk Wrzeszcz,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-17 19:49:00,"('Gdańsk Oliwa', 'Gdańsk Wrzeszcz')",6.0,27.0,5.0,True,True,2023-03-17 19:48:00,2023-03-17 19:00
EIJ 5100/1,17.03,19:55,4.0,-1.0,Gdańsk Wrzeszcz,Gdańsk Główny,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-17 19:55:00,"('Gdańsk Wrzeszcz', 'Gdańsk Główny')",6.0,27.0,5.0,True,False,2023-03-17 19:54:00,2023-03-17 19:00
EIJ 5100/1,22.03,19:39,4.0,4.0,Gdynia Główna,Sopot,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-22 19:39:00,"('Gdynia Główna', 'Sopot')",10.0,27.0,0.0,False,False,2023-03-22 19:29:00,2023-03-22 19:00
EIJ 5100/1,22.03,19:44,4.0,0.0,Sopot,Gdańsk Oliwa,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-22 19:44:00,"('Sopot', 'Gdańsk Oliwa')",5.0,27.0,4.0,False,False,2023-03-22 19:43:00,2023-03-22 19:00
EIJ 5100/1,22.03,19:49,3.0,-1.0,Gdańsk Oliwa,Gdańsk Wrzeszcz,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-22 19:49:00,"('Gdańsk Oliwa', 'Gdańsk Wrzeszcz')",6.0,27.0,4.0,False,False,2023-03-22 19:47:00,2023-03-22 19:00
EIJ 5100/1,22.03,19:55,3.0,0.0,Gdańsk Wrzeszcz,Gdańsk Główny,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-22 19:55:00,"('Gdańsk Wrzeszcz', 'Gdańsk Główny')",6.0,27.0,3.0,False,False,2023-03-22 19:52:00,2023-03-22 19:00
EIJ 5102/3,14.03,18:58,7.0,-1.0,Gdańsk Oliwa,Gdańsk Wrzeszcz,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-14 18:58:00,"('Gdańsk Oliwa', 'Gdańsk Wrzeszcz')",6.0,27.0,8.0,True,True,2023-03-14 19:00:00,2023-03-14 19:00
EIJ 5102/3,14.03,19:04,7.0,0.0,Gdańsk Wrzeszcz,Gdańsk Główny,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-14 19:04:00,"('Gdańsk Wrzeszcz', 'Gdańsk Główny')",6.0,27.0,7.0,True,True,2023-03-14 19:05:00,2023-03-14 19:00
EIJ 5102/3,16.03,19:04,6.0,-1.0,Gdańsk Wrzeszcz,Gdańsk Główny,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-16 19:04:00,"('Gdańsk Wrzeszcz', 'Gdańsk Główny')",6.0,27.0,7.0,True,True,2023-03-16 19:05:00,2023-03-16 19:00
EIJ 5102/3,17.03,19:04,6.0,-1.0,Gdańsk Wrzeszcz,Gdańsk Główny,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-17 19:04:00,"('Gdańsk Wrzeszcz', 'Gdańsk Główny')",6.0,27.0,7.0,True,True,2023-03-17 19:05:00,2023-03-17 19:00
EIJ 5102/3,22.03,18:48,5.0,5.0,Gdynia Główna,Sopot,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-22 18:48:00,"('Gdynia Główna', 'Sopot')",10.0,27.0,0.0,False,True,2023-03-22 18:38:00,2023-03-22 18:00
EIJ 5102/3,22.03,18:53,4.0,-1.0,Sopot,Gdańsk Oliwa,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-22 18:53:00,"('Sopot', 'Gdańsk Oliwa')",5.0,27.0,5.0,True,False,2023-03-22 18:53:00,2023-03-22 18:00
EIJ 5102/3,22.03,18:58,6.0,2.0,Gdańsk Oliwa,Gdańsk Wrzeszcz,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-22 18:58:00,"('Gdańsk Oliwa', 'Gdańsk Wrzeszcz')",6.0,27.0,4.0,False,True,2023-03-22 18:56:00,2023-03-22 18:00
EIJ 5102/3,22.03,19:04,6.0,0.0,Gdańsk Wrzeszcz,Gdańsk Główny,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-22 19:04:00,"('Gdańsk Wrzeszcz', 'Gdańsk Główny')",6.0,27.0,6.0,True,True,2023-03-22 19:04:00,2023-03-22 19:00
EIJ 5102/3,24.03,18:48,0.0,0.0,Gdynia Główna,Sopot,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-24 18:48:00,"('Gdynia Główna', 'Sopot')",10.0,27.0,0.0,False,False,2023-03-24 18:38:00,2023-03-24 18:00
EIJ 5102/3,24.03,18:53,0.0,0.0,Sopot,Gdańsk Oliwa,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-24 18:53:00,"('Sopot', 'Gdańsk Oliwa')",5.0,27.0,0.0,False,False,2023-03-24 18:48:00,2023-03-24 18:00
EIJ 5102/3,24.03,18:58,0.0,0.0,Gdańsk Oliwa,Gdańsk Wrzeszcz,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-24 18:58:00,"('Gdańsk Oliwa', 'Gdańsk Wrzeszcz')",6.0,27.0,0.0,False,False,2023-03-24 18:52:00,2023-03-24 18:00
EIJ 5102/3,24.03,19:04,0.0,0.0,Gdańsk Wrzeszcz,Gdańsk Główny,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-24 19:04:00,"('Gdańsk Wrzeszcz', 'Gdańsk Główny')",6.0,27.0,0.0,False,False,2023-03-24 18:58:00,2023-03-24 18:00
EIJ 5104/5,13.03,16:39,3.0,3.0,Gdynia Główna,Sopot,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-13 16:39:00,"('Gdynia Główna', 'Sopot')",10.0,27.0,0.0,False,False,2023-03-13 16:29:00,2023-03-13 16:00
EIJ 5104/5,13.03,16:44,3.0,0.0,Sopot,Gdańsk Oliwa,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-13 16:44:00,"('Sopot', 'Gdańsk Oliwa')",5.0,27.0,3.0,False,False,2023-03-13 16:42:00,2023-03-13 16:00
EIJ 5104/5,13.03,16:49,2.0,-1.0,Gdańsk Oliwa,Gdańsk Wrzeszcz,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-13 16:49:00,"('Gdańsk Oliwa', 'Gdańsk Wrzeszcz')",6.0,27.0,3.0,False,False,2023-03-13 16:46:00,2023-03-13 16:00
EIJ 5104/5,13.03,16:55,1.0,-1.0,Gdańsk Wrzeszcz,Gdańsk Główny,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-13 16:55:00,"('Gdańsk Wrzeszcz', 'Gdańsk Główny')",6.0,27.0,2.0,False,False,2023-03-13 16:51:00,2023-03-13 16:00
EIJ 5104/5,14.03,16:39,0.0,0.0,Gdynia Główna,Sopot,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-14 16:39:00,"('Gdynia Główna', 'Sopot')",10.0,27.0,0.0,False,False,2023-03-14 16:29:00,2023-03-14 16:00
EIJ 5104/5,14.03,16:44,0.0,0.0,Sopot,Gdańsk Oliwa,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-14 16:44:00,"('Sopot', 'Gdańsk Oliwa')",5.0,27.0,0.0,False,False,2023-03-14 16:39:00,2023-03-14 16:00
EIJ 5104/5,14.03,16:49,0.0,0.0,Gdańsk Oliwa,Gdańsk Wrzeszcz,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-14 16:49:00,"('Gdańsk Oliwa', 'Gdańsk Wrzeszcz')",6.0,27.0,0.0,False,False,2023-03-14 16:43:00,2023-03-14 16:00
EIJ 5104/5,14.03,16:55,0.0,0.0,Gdańsk Wrzeszcz,Gdańsk Główny,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-14 16:55:00,"('Gdańsk Wrzeszcz', 'Gdańsk Główny')",6.0,27.0,0.0,False,False,2023-03-14 16:49:00,2023-03-14 16:00
EIJ 5104/5,15.03,16:39,3.0,3.0,Gdynia Główna,Sopot,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-15 16:39:00,"('Gdynia Główna', 'Sopot')",10.0,27.0,0.0,False,False,2023-03-15 16:29:00,2023-03-15 16:00
EIJ 5104/5,15.03,16:44,4.0,1.0,Sopot,Gdańsk Oliwa,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-15 16:44:00,"('Sopot', 'Gdańsk Oliwa')",5.0,27.0,3.0,False,False,2023-03-15 16:42:00,2023-03-15 16:00
EIJ 5104/5,15.03,16:49,4.0,0.0,Gdańsk Oliwa,Gdańsk Wrzeszcz,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-15 16:49:00,"('Gdańsk Oliwa', 'Gdańsk Wrzeszcz')",6.0,27.0,4.0,False,False,2023-03-15 16:47:00,2023-03-15 16:00
EIJ 5104/5,15.03,16:55,4.0,0.0,Gdańsk Wrzeszcz,Gdańsk Główny,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-15 16:55:00,"('Gdańsk Wrzeszcz', 'Gdańsk Główny')",6.0,27.0,4.0,False,False,2023-03-15 16:53:00,2023-03-15 16:00
EIJ 5104/5,16.03,16:39,0.0,0.0,Gdynia Główna,Sopot,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-16 16:39:00,"('Gdynia Główna', 'Sopot')",10.0,27.0,0.0,False,False,2023-03-16 16:29:00,2023-03-16 16:00
EIJ 5104/5,16.03,16:44,0.0,0.0,Sopot,Gdańsk Oliwa,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-16 16:44:00,"('Sopot', 'Gdańsk Oliwa')",5.0,27.0,0.0,False,False,2023-03-16 16:39:00,2023-03-16 16:00
EIJ 5104/5,16.03,16:49,0.0,0.0,Gdańsk Oliwa,Gdańsk Wrzeszcz,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-16 16:49:00,"('Gdańsk Oliwa', 'Gdańsk Wrzeszcz')",6.0,27.0,0.0,False,False,2023-03-16 16:43:00,2023-03-16 16:00
EIJ 5104/5,16.03,16:55,0.0,0.0,Gdańsk Wrzeszcz,Gdańsk Główny,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-16 16:55:00,"('Gdańsk Wrzeszcz', 'Gdańsk Główny')",6.0,27.0,0.0,False,False,2023-03-16 16:49:00,2023-03-16 16:00
EIJ 5104/5,17.03,16:39,5.0,5.0,Gdynia Główna,Sopot,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-17 16:39:00,"('Gdynia Główna', 'Sopot')",10.0,27.0,0.0,False,True,2023-03-17 16:29:00,2023-03-17 16:00
EIJ 5104/5,17.03,16:44,5.0,0.0,Sopot,Gdańsk Oliwa,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-17 16:44:00,"('Sopot', 'Gdańsk Oliwa')",5.0,27.0,5.0,True,True,2023-03-17 16:44:00,2023-03-17 16:00
EIJ 5104/5,17.03,16:49,5.0,0.0,Gdańsk Oliwa,Gdańsk Wrzeszcz,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-17 16:49:00,"('Gdańsk Oliwa', 'Gdańsk Wrzeszcz')",6.0,27.0,5.0,True,True,2023-03-17 16:48:00,2023-03-17 16:00
EIJ 5104/5,17.03,16:55,3.0,-2.0,Gdańsk Wrzeszcz,Gdańsk Główny,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-17 16:55:00,"('Gdańsk Wrzeszcz', 'Gdańsk Główny')",6.0,27.0,5.0,True,False,2023-03-17 16:54:00,2023-03-17 16:00
EIJ 5104/5,19.03,16:39,5.0,1.0,Gdynia Główna,Sopot,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-19 16:39:00,"('Gdynia Główna', 'Sopot')",10.0,27.0,4.0,False,True,2023-03-19 16:33:00,2023-03-19 16:00
EIJ 5104/5,19.03,16:44,5.0,0.0,Sopot,Gdańsk Oliwa,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-19 16:44:00,"('Sopot', 'Gdańsk Oliwa')",5.0,27.0,5.0,True,True,2023-03-19 16:44:00,2023-03-19 16:00
EIJ 5104/5,19.03,16:49,4.0,-1.0,Gdańsk Oliwa,Gdańsk Wrzeszcz,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-19 16:49:00,"('Gdańsk Oliwa', 'Gdańsk Wrzeszcz')",6.0,27.0,5.0,True,False,2023-03-19 16:48:00,2023-03-19 16:00
EIJ 5104/5,19.03,16:55,3.0,-1.0,Gdańsk Wrzeszcz,Gdańsk Główny,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-19 16:55:00,"('Gdańsk Wrzeszcz', 'Gdańsk Główny')",6.0,27.0,4.0,False,False,2023-03-19 16:53:00,2023-03-19 16:00
EIJ 5104/5,20.03,16:39,0.0,0.0,Gdynia Główna,Sopot,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-20 16:39:00,"('Gdynia Główna', 'Sopot')",10.0,27.0,0.0,False,False,2023-03-20 16:29:00,2023-03-20 16:00
EIJ 5104/5,20.03,16:44,0.0,0.0,Sopot,Gdańsk Oliwa,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-20 16:44:00,"('Sopot', 'Gdańsk Oliwa')",5.0,27.0,0.0,False,False,2023-03-20 16:39:00,2023-03-20 16:00
EIJ 5104/5,20.03,16:49,0.0,0.0,Gdańsk Oliwa,Gdańsk Wrzeszcz,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-20 16:49:00,"('Gdańsk Oliwa', 'Gdańsk Wrzeszcz')",6.0,27.0,0.0,False,False,2023-03-20 16:43:00,2023-03-20 16:00
EIJ 5104/5,20.03,16:55,-1.0,-1.0,Gdańsk Wrzeszcz,Gdańsk Główny,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-20 16:55:00,"('Gdańsk Wrzeszcz', 'Gdańsk Główny')",6.0,27.0,0.0,False,False,2023-03-20 16:49:00,2023-03-20 16:00
EIJ 5104/5,21.03,16:39,0.0,0.0,Gdynia Główna,Sopot,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-21 16:39:00,"('Gdynia Główna', 'Sopot')",10.0,27.0,0.0,False,False,2023-03-21 16:29:00,2023-03-21 16:00
EIJ 5104/5,21.03,16:44,0.0,0.0,Sopot,Gdańsk Oliwa,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-21 16:44:00,"('Sopot', 'Gdańsk Oliwa')",5.0,27.0,0.0,False,False,2023-03-21 16:39:00,2023-03-21 16:00
EIJ 5104/5,21.03,16:49,0.0,0.0,Gdańsk Oliwa,Gdańsk Wrzeszcz,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-21 16:49:00,"('Gdańsk Oliwa', 'Gdańsk Wrzeszcz')",6.0,27.0,0.0,False,False,2023-03-21 16:43:00,2023-03-21 16:00
EIJ 5104/5,21.03,16:55,0.0,0.0,Gdańsk Wrzeszcz,Gdańsk Główny,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-21 16:55:00,"('Gdańsk Wrzeszcz', 'Gdańsk Główny')",6.0,27.0,0.0,False,False,2023-03-21 16:49:00,2023-03-21 16:00
EIJ 5104/5,22.03,16:39,0.0,0.0,Gdynia Główna,Sopot,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-22 16:39:00,"('Gdynia Główna', 'Sopot')",10.0,27.0,0.0,False,False,2023-03-22 16:29:00,2023-03-22 16:00
EIJ 5104/5,22.03,16:44,0.0,0.0,Sopot,Gdańsk Oliwa,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-22 16:44:00,"('Sopot', 'Gdańsk Oliwa')",5.0,27.0,0.0,False,False,2023-03-22 16:39:00,2023-03-22 16:00
EIJ 5104/5,22.03,16:49,0.0,0.0,Gdańsk Oliwa,Gdańsk Wrzeszcz,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-22 16:49:00,"('Gdańsk Oliwa', 'Gdańsk Wrzeszcz')",6.0,27.0,0.0,False,False,2023-03-22 16:43:00,2023-03-22 16:00
EIJ 5104/5,22.03,16:55,0.0,0.0,Gdańsk Wrzeszcz,Gdańsk Główny,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-22 16:55:00,"('Gdańsk Wrzeszcz', 'Gdańsk Główny')",6.0,27.0,0.0,False,False,2023-03-22 16:49:00,2023-03-22 16:00
EIJ 5104/5,23.03,16:39,5.0,5.0,Gdynia Główna,Sopot,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-23 16:39:00,"('Gdynia Główna', 'Sopot')",10.0,27.0,0.0,False,True,2023-03-23 16:29:00,2023-03-23 16:00
EIJ 5104/5,23.03,16:44,5.0,0.0,Sopot,Gdańsk Oliwa,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-23 16:44:00,"('Sopot', 'Gdańsk Oliwa')",5.0,27.0,5.0,True,True,2023-03-23 16:44:00,2023-03-23 16:00
EIJ 5104/5,23.03,16:49,4.0,-1.0,Gdańsk Oliwa,Gdańsk Wrzeszcz,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-23 16:49:00,"('Gdańsk Oliwa', 'Gdańsk Wrzeszcz')",6.0,27.0,5.0,True,False,2023-03-23 16:48:00,2023-03-23 16:00
EIJ 5104/5,23.03,16:55,3.0,-1.0,Gdańsk Wrzeszcz,Gdańsk Główny,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-23 16:55:00,"('Gdańsk Wrzeszcz', 'Gdańsk Główny')",6.0,27.0,4.0,False,False,2023-03-23 16:53:00,2023-03-23 16:00
EIJ 5104/5,24.03,16:39,9.0,9.0,Gdynia Główna,Sopot,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-24 16:39:00,"('Gdynia Główna', 'Sopot')",10.0,27.0,0.0,False,True,2023-03-24 16:29:00,2023-03-24 16:00
EIJ 5104/5,24.03,16:44,9.0,0.0,Sopot,Gdańsk Oliwa,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-24 16:44:00,"('Sopot', 'Gdańsk Oliwa')",5.0,27.0,9.0,True,True,2023-03-24 16:48:00,2023-03-24 16:00
EIJ 5104/5,24.03,16:49,8.0,-1.0,Gdańsk Oliwa,Gdańsk Wrzeszcz,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-24 16:49:00,"('Gdańsk Oliwa', 'Gdańsk Wrzeszcz')",6.0,27.0,9.0,True,True,2023-03-24 16:52:00,2023-03-24 16:00
EIJ 5104/5,24.03,16:55,8.0,0.0,Gdańsk Wrzeszcz,Gdańsk Główny,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-24 16:55:00,"('Gdańsk Wrzeszcz', 'Gdańsk Główny')",6.0,27.0,8.0,True,True,2023-03-24 16:57:00,2023-03-24 16:00
EIJ 5122/3 MAZURY,15.03,18:06,0.0,0.0,Olsztyn Główny,Olsztyn Zachodni,"('Olsztyn Główny', 'Olsztyn Zachodni')",2023-03-15 18:06:00,"('Olsztyn Główny', 'Olsztyn Zachodni')",6.0,6.0,0.0,False,False,2023-03-15 18:00:00,2023-03-15 18:00
EIJ 5122/3 MAZURY,15.03,21:47,21.0,-1.0,Łódź Widzew,Łódź Fabryczna,"('Łódź Widzew', 'Łódź Fabryczna')",2023-03-15 21:47:00,"('Łódź Widzew', 'Łódź Fabryczna')",9.0,9.0,22.0,True,True,2023-03-15 22:00:00,2023-03-15 22:00
EIJ 5122/3 MAZURY,16.03,21:47,21.0,-1.0,Łódź Widzew,Łódź Fabryczna,"('Łódź Widzew', 'Łódź Fabryczna')",2023-03-16 21:47:00,"('Łódź Widzew', 'Łódź Fabryczna')",9.0,9.0,22.0,True,True,2023-03-16 22:00:00,2023-03-16 22:00
EIJ 5122/3 MAZURY,17.03,21:47,30.0,-1.0,Łódź Widzew,Łódź Fabryczna,"('Łódź Widzew', 'Łódź Fabryczna')",2023-03-17 21:47:00,"('Łódź Widzew', 'Łódź Fabryczna')",9.0,9.0,31.0,True,True,2023-03-17 22:09:00,2023-03-17 22:00
EIJ 5122/3 MAZURY,19.03,21:38,26.0,0.0,Koluszki,Łódź Widzew,"('Koluszki', 'Łódź Widzew')",2023-03-19 21:38:00,"('Koluszki', 'Łódź Widzew')",15.0,15.0,26.0,True,True,2023-03-19 21:49:00,2023-03-19 21:00
EIJ 5122/3 MAZURY,19.03,21:47,25.0,-1.0,Łódź Widzew,Łódź Fabryczna,"('Łódź Widzew', 'Łódź Fabryczna')",2023-03-19 21:47:00,"('Łódź Widzew', 'Łódź Fabryczna')",9.0,9.0,26.0,True,True,2023-03-19 22:04:00,2023-03-19 22:00
EIJ 5122/3 MAZURY,20.03,20:24,26.0,-1.0,Warszawa Gdańska,Warszawa Młynów,"('Warszawa Gdańska', 'Warszawa Zachodnia peron 9')",2023-03-20 20:24:00,"('Warszawa Gdańska', 'Warszawa Młynów')",8.0,12.0,27.0,True,True,2023-03-20 20:43:00,2023-03-20 20:00
EIJ 5122/3 MAZURY,20.03,20:28,27.0,1.0,Warszawa Młynów,Warszawa Zachodnia peron 9,"('Warszawa Gdańska', 'Warszawa Zachodnia peron 9')",2023-03-20 20:28:00,"('Warszawa Młynów', 'Warszawa Zachodnia peron 9')",4.0,12.0,26.0,True,True,2023-03-20 20:50:00,2023-03-20 20:00
EIJ 5122/3 MAZURY,20.03,21:47,41.0,-1.0,Łódź Widzew,Łódź Fabryczna,"('Łódź Widzew', 'Łódź Fabryczna')",2023-03-20 21:47:00,"('Łódź Widzew', 'Łódź Fabryczna')",9.0,9.0,42.0,True,True,2023-03-20 22:20:00,2023-03-20 22:00
EIJ 5122/3 MAZURY,21.03,21:47,71.0,-2.0,Łódź Widzew,Łódź Fabryczna,"('Łódź Widzew', 'Łódź Fabryczna')",2023-03-21 21:47:00,"('Łódź Widzew', 'Łódź Fabryczna')",9.0,9.0,73.0,True,True,2023-03-21 22:51:00,2023-03-21 22:00
EIJ 5122/3 MAZURY,24.03,21:47,32.0,-1.0,Łódź Widzew,Łódź Fabryczna,"('Łódź Widzew', 'Łódź Fabryczna')",2023-03-24 21:47:00,"('Łódź Widzew', 'Łódź Fabryczna')",9.0,9.0,33.0,True,True,2023-03-24 22:11:00,2023-03-24 22:00
EIJ 5126/7 MONIUSZKO,13.03,18:32,0.0,0.0,Warszawa Wschodnia,Warszawa Centralna,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-13 18:32:00,"('Warszawa Wschodnia', 'Warszawa Centralna')",12.0,24.0,0.0,False,False,2023-03-13 18:20:00,2023-03-13 18:00
EIJ 5126/7 MONIUSZKO,14.03,18:32,1.0,-1.0,Warszawa Wschodnia,Warszawa Centralna,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-14 18:32:00,"('Warszawa Wschodnia', 'Warszawa Centralna')",12.0,24.0,2.0,False,False,2023-03-14 18:22:00,2023-03-14 18:00
EIJ 5126/7 MONIUSZKO,24.03,18:32,0.0,0.0,Warszawa Wschodnia,Warszawa Centralna,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-24 18:32:00,"('Warszawa Wschodnia', 'Warszawa Centralna')",12.0,24.0,0.0,False,False,2023-03-24 18:20:00,2023-03-24 18:00
EIJ 5130/1 BRDA,13.03,09:09,1.0,0.0,Warszawa Wschodnia,Warszawa Centralna,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-13 09:09:00,"('Warszawa Wschodnia', 'Warszawa Centralna')",12.0,24.0,1.0,False,False,2023-03-13 08:58:00,2023-03-13 08:00
EIJ 5130/1 BRDA,14.03,09:09,0.0,0.0,Warszawa Wschodnia,Warszawa Centralna,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-14 09:09:00,"('Warszawa Wschodnia', 'Warszawa Centralna')",12.0,24.0,0.0,False,False,2023-03-14 08:57:00,2023-03-14 08:00
EIJ 5130/1 BRDA,15.03,09:09,1.0,0.0,Warszawa Wschodnia,Warszawa Centralna,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-15 09:09:00,"('Warszawa Wschodnia', 'Warszawa Centralna')",12.0,24.0,1.0,False,False,2023-03-15 08:58:00,2023-03-15 08:00
EIJ 5130/1 BRDA,17.03,09:09,2.0,0.0,Warszawa Wschodnia,Warszawa Centralna,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-17 09:09:00,"('Warszawa Wschodnia', 'Warszawa Centralna')",12.0,24.0,2.0,False,False,2023-03-17 08:59:00,2023-03-17 08:00
EIJ 5130/1 BRDA,18.03,09:09,0.0,0.0,Warszawa Wschodnia,Warszawa Centralna,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-18 09:09:00,"('Warszawa Wschodnia', 'Warszawa Centralna')",12.0,24.0,0.0,False,False,2023-03-18 08:57:00,2023-03-18 08:00
EIJ 5130/1 BRDA,19.03,09:09,11.0,0.0,Warszawa Wschodnia,Warszawa Centralna,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-19 09:09:00,"('Warszawa Wschodnia', 'Warszawa Centralna')",12.0,24.0,11.0,True,True,2023-03-19 09:08:00,2023-03-19 09:00
